architecture_id,model_id,family,target,feature_set,with_abs,wavelet_mode,window_size_sec,sequence_length,stride_sec,sample_stride_sec,model_name,full_model_name,hyperparams_json
Lin8,Lin8_d89fd998,Lin,lt1,EMG,True,none,30,1,0,5,"HuberRegressor(epsilon=2.0,max_iter=2000)","HuberRegressor(epsilon=2.0,max_iter=2000) EMG with_abs wavelet=none LT1","{""epsilon"": 2.0, ""max_iter"": 2000}"
Lin8,Lin8_613bb545,Lin,lt1,EMG,False,none,30,1,0,5,"HuberRegressor(epsilon=2.0,max_iter=2000)","HuberRegressor(epsilon=2.0,max_iter=2000) EMG no_abs wavelet=none LT1","{""epsilon"": 2.0, ""max_iter"": 2000}"
Lin8,Lin8_8eb73f24,Lin,lt1,NIRS,True,none,30,1,0,5,"HuberRegressor(epsilon=2.0,max_iter=2000)","HuberRegressor(epsilon=2.0,max_iter=2000) NIRS with_abs wavelet=none LT1","{""epsilon"": 2.0, ""max_iter"": 2000}"
Lin8,Lin8_a5b550fb,Lin,lt1,NIRS,False,none,30,1,0,5,"HuberRegressor(epsilon=2.0,max_iter=2000)","HuberRegressor(epsilon=2.0,max_iter=2000) NIRS no_abs wavelet=none LT1","{""epsilon"": 2.0, ""max_iter"": 2000}"
Lin8,Lin8_f318b87b,Lin,lt1,HRV,True,none,30,1,0,5,"HuberRegressor(epsilon=2.0,max_iter=2000)","HuberRegressor(epsilon=2.0,max_iter=2000) HRV with_abs wavelet=none LT1","{""epsilon"": 2.0, ""max_iter"": 2000}"
Lin8,Lin8_f3110dcf,Lin,lt1,HRV,False,none,30,1,0,5,"HuberRegressor(epsilon=2.0,max_iter=2000)","HuberRegressor(epsilon=2.0,max_iter=2000) HRV no_abs wavelet=none LT1","{""epsilon"": 2.0, ""max_iter"": 2000}"
Lin8,Lin8_810e992a,Lin,lt1,EMG+NIRS,True,none,30,1,0,5,"HuberRegressor(epsilon=2.0,max_iter=2000)","HuberRegressor(epsilon=2.0,max_iter=2000) EMG+NIRS with_abs wavelet=none LT1","{""epsilon"": 2.0, ""max_iter"": 2000}"
Lin8,Lin8_378744a7,Lin,lt1,EMG+NIRS,False,none,30,1,0,5,"HuberRegressor(epsilon=2.0,max_iter=2000)","HuberRegressor(epsilon=2.0,max_iter=2000) EMG+NIRS no_abs wavelet=none LT1","{""epsilon"": 2.0, ""max_iter"": 2000}"
Lin8,Lin8_f15c3e58,Lin,lt1,EMG+NIRS+HRV,True,none,30,1,0,5,"HuberRegressor(epsilon=2.0,max_iter=2000)","HuberRegressor(epsilon=2.0,max_iter=2000) EMG+NIRS+HRV with_abs wavelet=none LT1","{""epsilon"": 2.0, ""max_iter"": 2000}"
Lin8,Lin8_34badeeb,Lin,lt1,EMG+NIRS+HRV,False,none,30,1,0,5,"HuberRegressor(epsilon=2.0,max_iter=2000)","HuberRegressor(epsilon=2.0,max_iter=2000) EMG+NIRS+HRV no_abs wavelet=none LT1","{""epsilon"": 2.0, ""max_iter"": 2000}"
