architecture_id,model_id,family,target,feature_set,with_abs,wavelet_mode,window_size_sec,sequence_length,stride_sec,sample_stride_sec,model_name,full_model_name,hyperparams_json
Lin5,Lin5_54079fa8,Lin,lt1,EMG,True,none,30,1,0,5,"HuberRegressor(epsilon=1.1,max_iter=2000)","HuberRegressor(epsilon=1.1,max_iter=2000) EMG with_abs wavelet=none LT1","{""epsilon"": 1.1, ""max_iter"": 2000}"
Lin5,Lin5_4e2ee7ef,Lin,lt1,EMG,False,none,30,1,0,5,"HuberRegressor(epsilon=1.1,max_iter=2000)","HuberRegressor(epsilon=1.1,max_iter=2000) EMG no_abs wavelet=none LT1","{""epsilon"": 1.1, ""max_iter"": 2000}"
Lin5,Lin5_8d6c87fc,Lin,lt1,NIRS,True,none,30,1,0,5,"HuberRegressor(epsilon=1.1,max_iter=2000)","HuberRegressor(epsilon=1.1,max_iter=2000) NIRS with_abs wavelet=none LT1","{""epsilon"": 1.1, ""max_iter"": 2000}"
Lin5,Lin5_9183145d,Lin,lt1,NIRS,False,none,30,1,0,5,"HuberRegressor(epsilon=1.1,max_iter=2000)","HuberRegressor(epsilon=1.1,max_iter=2000) NIRS no_abs wavelet=none LT1","{""epsilon"": 1.1, ""max_iter"": 2000}"
Lin5,Lin5_a6252802,Lin,lt1,HRV,True,none,30,1,0,5,"HuberRegressor(epsilon=1.1,max_iter=2000)","HuberRegressor(epsilon=1.1,max_iter=2000) HRV with_abs wavelet=none LT1","{""epsilon"": 1.1, ""max_iter"": 2000}"
Lin5,Lin5_13cadd63,Lin,lt1,HRV,False,none,30,1,0,5,"HuberRegressor(epsilon=1.1,max_iter=2000)","HuberRegressor(epsilon=1.1,max_iter=2000) HRV no_abs wavelet=none LT1","{""epsilon"": 1.1, ""max_iter"": 2000}"
Lin5,Lin5_a35231e5,Lin,lt1,EMG+NIRS,True,none,30,1,0,5,"HuberRegressor(epsilon=1.1,max_iter=2000)","HuberRegressor(epsilon=1.1,max_iter=2000) EMG+NIRS with_abs wavelet=none LT1","{""epsilon"": 1.1, ""max_iter"": 2000}"
Lin5,Lin5_625ec06e,Lin,lt1,EMG+NIRS+HRV,True,none,30,1,0,5,"HuberRegressor(epsilon=1.1,max_iter=2000)","HuberRegressor(epsilon=1.1,max_iter=2000) EMG+NIRS+HRV with_abs wavelet=none LT1","{""epsilon"": 1.1, ""max_iter"": 2000}"
Lin5,Lin5_6e2e5de9,Lin,lt1,EMG+NIRS,False,none,30,1,0,5,"HuberRegressor(epsilon=1.1,max_iter=2000)","HuberRegressor(epsilon=1.1,max_iter=2000) EMG+NIRS no_abs wavelet=none LT1","{""epsilon"": 1.1, ""max_iter"": 2000}"
Lin5,Lin5_117d4669,Lin,lt1,EMG+NIRS+HRV,False,none,30,1,0,5,"HuberRegressor(epsilon=1.1,max_iter=2000)","HuberRegressor(epsilon=1.1,max_iter=2000) EMG+NIRS+HRV no_abs wavelet=none LT1","{""epsilon"": 1.1, ""max_iter"": 2000}"
Lin5,Lin5_a5e09a81,Lin,lt2,EMG,True,none,30,1,0,5,"HuberRegressor(epsilon=1.1,max_iter=2000)","HuberRegressor(epsilon=1.1,max_iter=2000) EMG with_abs wavelet=none LT2","{""epsilon"": 1.1, ""max_iter"": 2000}"
Lin5,Lin5_0d562827,Lin,lt2,EMG,False,none,30,1,0,5,"HuberRegressor(epsilon=1.1,max_iter=2000)","HuberRegressor(epsilon=1.1,max_iter=2000) EMG no_abs wavelet=none LT2","{""epsilon"": 1.1, ""max_iter"": 2000}"
Lin5,Lin5_c557a082,Lin,lt2,NIRS,True,none,30,1,0,5,"HuberRegressor(epsilon=1.1,max_iter=2000)","HuberRegressor(epsilon=1.1,max_iter=2000) NIRS with_abs wavelet=none LT2","{""epsilon"": 1.1, ""max_iter"": 2000}"
Lin5,Lin5_e198a6d7,Lin,lt2,NIRS,False,none,30,1,0,5,"HuberRegressor(epsilon=1.1,max_iter=2000)","HuberRegressor(epsilon=1.1,max_iter=2000) NIRS no_abs wavelet=none LT2","{""epsilon"": 1.1, ""max_iter"": 2000}"
Lin5,Lin5_064299cb,Lin,lt2,HRV,True,none,30,1,0,5,"HuberRegressor(epsilon=1.1,max_iter=2000)","HuberRegressor(epsilon=1.1,max_iter=2000) HRV with_abs wavelet=none LT2","{""epsilon"": 1.1, ""max_iter"": 2000}"
Lin5,Lin5_00da3de0,Lin,lt2,HRV,False,none,30,1,0,5,"HuberRegressor(epsilon=1.1,max_iter=2000)","HuberRegressor(epsilon=1.1,max_iter=2000) HRV no_abs wavelet=none LT2","{""epsilon"": 1.1, ""max_iter"": 2000}"
Lin5,Lin5_4deb413f,Lin,lt2,EMG+NIRS,True,none,30,1,0,5,"HuberRegressor(epsilon=1.1,max_iter=2000)","HuberRegressor(epsilon=1.1,max_iter=2000) EMG+NIRS with_abs wavelet=none LT2","{""epsilon"": 1.1, ""max_iter"": 2000}"
Lin5,Lin5_43aea1f0,Lin,lt2,EMG+NIRS,False,none,30,1,0,5,"HuberRegressor(epsilon=1.1,max_iter=2000)","HuberRegressor(epsilon=1.1,max_iter=2000) EMG+NIRS no_abs wavelet=none LT2","{""epsilon"": 1.1, ""max_iter"": 2000}"
Lin5,Lin5_cecf8ea4,Lin,lt2,EMG+NIRS+HRV,True,none,30,1,0,5,"HuberRegressor(epsilon=1.1,max_iter=2000)","HuberRegressor(epsilon=1.1,max_iter=2000) EMG+NIRS+HRV with_abs wavelet=none LT2","{""epsilon"": 1.1, ""max_iter"": 2000}"
Lin5,Lin5_a278db23,Lin,lt2,EMG+NIRS+HRV,False,none,30,1,0,5,"HuberRegressor(epsilon=1.1,max_iter=2000)","HuberRegressor(epsilon=1.1,max_iter=2000) EMG+NIRS+HRV no_abs wavelet=none LT2","{""epsilon"": 1.1, ""max_iter"": 2000}"
